"Time","Redis","PostgreSQL","rails_2","rails_1","Gitaly"
1712907990000,637857792,2317520896,6616895488,6630064128,2829991936
1712908020000,643137536,2319659008,6628823040,6629687296,2963173376
1712908050000,644521984,2329300992,6639820800,6631796736,2957332480
1712908080000,648241152,2331590656,6569226240,6631768064,2957299712
1712908110000,648601600,2340831232,6393565184,6409003008,2953560064
1712908140000,647761920,2341412864,6492897280,6404730880,2953334784
1712908170000,647729152,2326487040,6337789952,6371024896,2924175360
1712908200000,647696384,2326585344,6153519104,6313840640,2924175360
1712908230000,647663616,2329804800,6260686848,6300655616,2923917312
1712908260000,647794688,2330005504,6139187200,6477291520,2923917312
1712908290000,647794688,2331262976,6091661312,6202449920,2898628608
1712908320000,647532544,2336415744,6077661184,6111760384,2898595840
1712908350000,647471104,2341068800,6098464768,6098735104,2898370560
1712908380000,647479296,2342600704,6000041984,6018625536,2898370560
1712908410000,647544832,2276290560,5857181696,6093332480,2897629184
1712908440000,647446528,2037534720,5930131456,6198263808,2897563648
1712908470000,647544832,2035879936,6018949120,6341206016,2897596416
1712908500000,647348224,2038427648,5791739904,6455918592,2897596416
1712908530000,646889472,2038923264,6065688576,6355619840,2897596416
1712908560000,647380992,2037399552,6252654592,6606426112,2897338368
1712908590000,647512064,2037747712,6324654080,6344085504,2897113088
1712908620000,647446528,2006069248,6001291264,5853257728,2896961536
1712908650000,647348224,2009628672,6166474752,5979910144,2896855040
1712908680000,647479296,2015055872,6257643520,6179684352,2896855040
1712908710000,647221248,2014011392,6367309824,6423818240,2896855040
1712908740000,647155712,2016301056,6183624704,6314696704,2896855040
1712908770000,647286784,2011090944,6275239936,5966864384,2896338944
1712908800000,647221248,2031017984,6411223040,6171639808,2899279872
1712908830000,647446528,2106998784,6526668800,6333485056,2898989056
1712908860000,647413760,2107371520,6616793088,6364160000,2899279872
1712908890000,647880704,2109730816,6597271552,6492020736,2899021824
1712908920000,647487488,2103328768,6448902144,6392901632,2898989056
1712908950000,647393280,2106224640,6313447424,6230028288,2898989056
1712908980000,648302592,2132324352,6239670272,6073528320,2899021824
1712909010000,648302592,2135068672,6239744000,6196854784,2899021824
1712909040000,648044544,2142810112,6364282880,6191427584,2899021824
1712909070000,648011776,2144411648,6494658560,6351593472,2898763776
1712909100000,648011776,2143817728,6279122944,6242250752,3015180288
1712909130000,647979008,2062909440,6099472384,6033436672,3053924352
1712909160000,648011776,2070888448,6143012864,6105653248,2989678592
1712909190000,647946240,2060103680,6272299008,6154792960,2954518528
1712909220000,648011776,2059726848,6371504128,6290481152,2964131840
1712909250000,647880704,2060709888,6409609216,6272753664,2964115456
1712909280000,648560640,2045145088,6500253696,6433583104,3036831744
1712909310000,648527872,2054000640,6584401920,6481993728,3025993728
1712909340000,648232960,2053701632,6598000640,6523707392,3048009728
1712909370000,648265728,2054791168,6602547200,6588542976,3144675328
1712909400000,648462336,2054467584,6551953408,6557585408,3147952128
1712909430000,648495104,2057371648,6561103872,6576193536,3044937728
1712909460000,648462336,2012028928,6407462912,6569328640,3045195776
1712909490000,648687616,2015391744,6049091584,6413266944,3156488192
1712909520000,648556544,2015698944,6061912064,6276648960,3157540864
1712909550000,648527872,2035994624,6184394752,6349135872,3164798976
1712909580000,648495104,2035064832,6245191680,6379843584,3165954048
1712909610000,648429568,2031661056,6581481472,6580768768,3171594240
1712909640000,648171520,2031386624,6395936768,6611427328,3178287104
1712909670000,648654848,2038812672,6513397760,6615900160,3213893632
1712909700000,648720384,2039042048,6376075264,6109515776,3217022976
1712909730000,648753152,2046164992,6238846976,6092734464,3167703040
1712909760000,648654848,2046107648,6245093376,6020050944,3168854016
1712909790000,648462336,2199093248,6296264704,6043648000,4088188928
1712909820000,648818688,2203770880,6391357440,6170275840,3904929792
1712909850000,648605696,2216189952,6419521536,6198910976,3253096448
1712909880000,648445952,2215940096,6541983744,6263640064,3256602624
1712909910000,648347648,2218577920,6634639360,6383120384,3205197824
1712909940000,648216576,2195521536,6113345536,6421905408,3205177344
1712909970000,648216576,2194894848,5838925824,6464163840,3315884032
1712910000000,648380416,2194145280,5943369728,6346379264,3317166080
1712910030000,648511488,2200555520,6002876416,6300106752,3212578816
1712910060000,648544256,2196176896,6073339904,6302601216,3212578816
1712910090000,648544256,2167668736,6069485568,6301741056,3212320768
1712910120000,648577024,2126430208,6077743104,6250532864,3212288000
1712910150000,648577024,2132029440,6143062016,6190415872,3745652736
1712910180000,648409088,2001997824,6112456704,6200610816,5050232832
1712910210000,648445952,2003570688,6115147776,6234021888,5049409536
1712910240000,648511488,2004545536,6118469632,6266306560,5049860096
1712910270000,648511488,2008862720,6144294912,6182756352,5051756544
1712910300000,647962624,2011103232,6219960320,6251708416,5050732544
1712910330000,647802880,2114080768,6184898560,6260621312,5051052032
1712910360000,647995392,2097254400,6229245952,6333489152,5050757120
1712910390000,648220672,2097623040,6197768192,6281289728,5050789888
1712910420000,648286208,2097688576,6221647872,6308311040,5050789888
1712910450000,648318976,2098761728,6180184064,6250516480,5021081600
1712910480000,649093120,2098290688,6252064768,6307557376,5021081600
1712910510000,648736768,2104147968,6277353472,6257664000,3832463360
1712910540000,648085504,2112000000,6315446272,6275903488,3832139776
1712910570000,648212480,2114285568,6190182400,6208311296,3817979904
1712910600000,648376320,2136530944,6222422016,6272569344,3818237952
1712910630000,648929280,2142806016,6273773568,6332395520,3818270720
1712910660000,649543680,2143731712,6318264320,6343909376,3855536128
1712910690000,649478144,2146029568,6332141568,6382235648,3881103360
1712910720000,649445376,2146414592,6419685376,6427267072,3938119680
1712910750000,648925184,2194132992,6525620224,6619648000,3950809088
1712910780000,649834496,2200383488,6587834368,6549766144,3887579136
1712910810000,649609216,2205028352,6348140544,6342926336,3902210048
1712910840000,649478144,2204196864,6395846656,6289543168,3882291200
1712910870000,649220096,2209415168,6605123584,6477275136,3895091200
1712910900000,649609216,2208858112,6600642560,6525898752,3887857664
1712910930000,649510912,2212286464,6579777536,6322913280,3888504832
1712910960000,649281536,2212835328,6520483840,6294945792,3891924992
1712910990000,650059776,2220093440,6620033024,6489632768,3938770944
1712911020000,650510336,2210971648,6593748992,6293409792,3940544512
1712911050000,650219520,2200702976,6225113088,6503157760,3910553600
1712911080000,650899456,2132938752,6575644672,6277500928,3913392128
1712911110000,650604544,2133688320,6379778048,6246576128,3897880576
1712911140000,650280960,2132647936,6123941888,6206951424,3899383808
1712911170000,650543104,2137825280,6031568896,6183178240,3870461952
1712911200000,650543104,2139889664,5948293120,6151098368,3869945856
1712911230000,650215424,2144108544,6035763200,6231707648,3869429760
1712911260000,650575872,2141249536,6038020096,6292865024,3842560000
1712911290000,650444800,2146439168,6033117184,6257676288,3842043904
1712911320000,650575872,2146332672,6002999296,6277779456,3842011136
1712911350000,650608640,2157625344,6011076608,6246514688,3843133440
1712911380000,651608064,2163294208,6039109632,6111207424,3833335808
1712911410000,651124736,2168590336,6027378688,6096723968,3834765312
1712911440000,651091968,2161094656,6151593984,6201655296,3905490944
1712911470000,651124736,2165231616,6198075392,6173519872,3912015872
1712911500000,650797056,2170134528,6418251776,6443487232,3890626560
1712911530000,650797056,2173939712,6287392768,6385651712,3898003456
1712911560000,650698752,2170945536,6094114816,6160138240,3869511680
1712911590000,650764288,2178723840,6171787264,6094614528,3869253632
1712911620000,650731520,2168635392,6109048832,6086791168,3869253632
1712911650000,651026432,2171514880,6081953792,6121152512,3856867328
1712911680000,651800576,2167771136,6079946752,6228480000,3872157696
1712911710000,651866112,2226880512,6137602048,6201147392,3872092160
1712911740000,651931648,2229563392,6201946112,6161260544,3868696576
1712911770000,651866112,2235580416,6121340928,6112862208,3867840512
1712911800000,651603968,2235572224,6284918784,6299193344,3936387072
1712911830000,651866112,2242170880,6506258432,6384291840,3936186368
1712911860000,651866112,2237206528,6449020928,6454992896,3906584576
1712911890000,651833344,2240774144,6484922368,6472556544,3938390016
1712911920000,651898880,2287013888,6502428672,6627196928,3884736512
1712911950000,651833344,2298212352,6572040192,6589771776,3874287616
1712911980000,652316672,2271268864,6536458240,6539759616,3874320384
1712912010000,652414976,2243596288,6486945792,6527053824,3874029568
1712912040000,652124160,2150309888,6509395968,6505869312,3851063296
1712912070000,652156928,2092785664,6456578048,6501515264,3850838016
1712912100000,652189696,2055217152,6460157952,6487040000,3850547200
1712912130000,652124160,2056863744,6507671552,6464155648,3850579968
1712912160000,652091392,2039488512,6497091584,6447640576,3833032704
1712912190000,652156928,2051039232,6490898432,6473445376,3832999936
1712912220000,651833344,2021105664,6526185472,6494994432,3832999936
1712912250000,651898880,2022858752,6439297024,6465994752,3833032704
1712912280000,652156928,2015059968,6465351680,6490542080,3832709120
1712912310000,652058624,2016526336,6443966464,6458286080,3832774656
1712912340000,652091392,2013941760,6475706368,6435028992,3832774656
1712912370000,652156928,2018131968,6444482560,6504185856,3832741888
1712912400000,652222464,2017816576,6471352320,6438674432,3832741888
1712912430000,651800576,2082324480,6445547520,6471929856,3832741888
1712912460000,651800576,2082889728,6454837248,6436352000,3832741888
1712912490000,652189696,2083131392,6527614976,6474285056,3832999936
1712912520000,652058624,2073698304,6440394752,6467059712,3832999936
1712912550000,652189696,2079391744,6464167936,6474543104,3832967168
1712912580000,652189696,2078302208,6438621184,6472962048,3834966016
1712912610000,651866112,2082222080,6416621568,6450827264,3834761216
1712912640000,651931648,2082123776,6482022400,6434545664,3833438208
1712912670000,651898880,2083778560,6471135232,6434287616,3833438208
1712912700000,652128256,2083979264,6445330432,6466027520,3833438208
1712912730000,651898880,2084524032,6455877632,6490640384,3833470976
1712912760000,651866112,1986732032,6462877696,6435966976,3833438208
1712912790000,651866112,1992773632,6469328896,6427451392,3833470976
1712912820000,651866112,1965375488,6456651776,6473383936,3832954880
1712912850000,651931648,1971929088,6466523136,6474125312,3832954880
1712912880000,652156928,1975791616,6467522560,6477479936,3832922112
1712912910000,652189696,1978679296,6239391744,6327472128,3832954880
1712912940000,652189696,1973469184,6241181696,6268964864,3832954880
1712912970000,652017664,2027470848,6541615104,6514995200,3971186688
1712913000000,652992512,2030276608,6583742464,6547161088,3969458176
1712913030000,653381632,2036285440,6369263616,6374203392,3949928448
1712913060000,653479936,2032009216,6315016192,6313050112,3949961216
1712913090000,653574144,2189111296,6217469952,6164328448,3949670400
1712913120000,653475840,2190934016,6211334144,6203723776,3949412352
1712913150000,653672448,2214912000,6321139712,6267957248,3949445120
1712913180000,654905344,2209837056,6303391744,6236409856,3949379584
1712913210000,654905344,2221850624,6621667328,6598643712,3971035136
1712913240000,654610432,2222710784,6494089216,6627540992,3955417088
1712913270000,654938112,2244395008,6649933824,6656917504,3955191808
1712913300000,655159296,2205995008,6130786304,6540312576,3955191808
1712913330000,655527936,2174898176,6524329984,6345437184,3924967424
1712913360000,655527936,2172788736,6396805120,6623461376,3924709376
1712913390000,656117760,2224480256,6358466560,6426431488,3924742144
1712913420000,655892480,2227699712,6237245440,6400462848,3924709376
1712913450000,656125952,2238562304,6189207552,6389665792,3911614464
1712913480000,655867904,2229940224,6231375872,6271913984,3910774784
1712913510000,655900672,2234208256,6380830720,6433910784,3910516736
1712913540000,655835136,2252349440,6336667648,6275948544,3911032832
1712913570000,655638528,2266017792,6260703232,6166728704,3910807552
1712913600000,655802368,2269138944,5975445504,6029336576,3910774784
1712913630000,655867904,2271010816,5961576448,5981904896,3910516736
1712913660000,655900672,2270953472,5997756416,6086901760,3910258688
1712913690000,656359424,2272608256,6097412096,6021488640,3910258688
1712913720000,655937536,2198745088,6242549760,6168621056,3910000640
1712913750000,655708160,2202673152,6276096000,6199595008,3910000640
1712913780000,656101376,2207793152,6270517248,6360391680,3910033408
1712913810000,655937536,2219859968,6288232448,6423904256,3910033408
1712913840000,656068608,2177609728,6548652032,6645968896,3910000640
1712913870000,656134144,2191486976,6399647744,6277885952,3910033408
1712913900000,655970304,2190561280,6154330112,5909360640,3995246592
1712913930000,656134144,2195140608,6067593216,6048116736,3993923584
1712913960000,656134144,2197372928,6337998848,6300663808,3993665536
1712913990000,656293888,2200485888,6305128448,6236930048,3993440256
1712914020000,656293888,2181865472,6324113408,6284693504,3993440256
1712914050000,655966208,2190786560,6456569856,6343548928,3993440256
1712914080000,656326656,2196430848,6371721216,6437617664,3993407488
1712914110000,656326656,2202116096,6518050816,6424334336,3993407488
1712914140000,656293888,2189574144,6491779072,6351650816,3993440256
1712914170000,656326656,2155872256,6391738368,6378029056,3993407488
1712914200000,655933440,1978761216,6406479872,6427791360,3993440256
1712914230000,655998976,1969602560,6410289152,6380838912,3993407488
1712914260000,656359424,1992753152,6315360256,6432739328,3993440256
1712914290000,656068608,1994842112,6282682368,6290542592,3992891392
1712914320000,656166912,2000494592,6352097280,6324109312,3992924160
1712914350000,656101376,2056679424,6338678784,6434406400,3992891392
1712914380000,656134144,2160222208,6080221184,6165585920,4124831744
1712914410000,656101376,2199134208,6089809920,6160805888,4141449216
1712914440000,656101376,2203787264,6184464384,6170546176,4044492800
1712914470000,655872000,2210525184,6262394880,6277201920,4043427840
1712914500000,656035840,2213568512,6388330496,6298042368,4043722752
1712914530000,656035840,2214608896,6502486016,6510628864,4043685888
1712914560000,656101376,2215624704,6571569152,6602035200,4031098880
1712914590000,656101376,2219794432,6592192512,6609027072,4029243392
1712914620000,655839232,2219520000,6583586816,6635814912,4132749312
1712914650000,655609856,2221301760,6537338880,6538817536,4151046144
1712914680000,656068608,2150383616,6345764864,6545092608,4134670336
1712914710000,656134144,2153320448,6339895296,6403395584,4051791872
1712914740000,656035840,1976942592,6441340928,6293856256,4158517248
1712914770000,655937536,1926795264,6328524800,6259556352,4160372736
1712914800000,656785408,1902395392,6371135488,6345920512,4154953728
1712914830000,656785408,1925521408,6361104384,6346387456,4154085376
1712914860000,656363520,1923182592,6421569536,6431080448,4157411328
1712914890000,656232448,1985318912,6293405696,NaN,4179410944
1712914920000,656330752,1977389056,6575910912,6420381696,4163256320
1712914950000,656461824,1993003008,6604460032,6638538752,4168019968
1712914980000,656560128,2003415040,6651609088,6200082432,4184657920
1712915010000,656592896,2002173952,6014636032,5775196160,4171063296
1712915040000,656560128,2003980288,5753917440,5813936128,4174143488
1712915070000,656265216,2004860928,5655461888,5813460992,4125192192
1712915100000,656519168,2004213760,5767749632,5791784960,4130660352
1712915130000,656785408,2019319808,5732909056,5807988736,4957761536
1712915160000,656916480,2019835904,5739143168,5831229440,5027004416
1712915190000,656883712,2022932480,5847736320,5952757760,4140838912
1712915220000,656785408,2005716992,5962285056,6070394880,4144795648
1712915250000,656490496,2007179264,6129512448,6217945088,4089663488
1712915280000,656687104,2002112512,6124412928,6338486272,4090490880
1712915310000,656003072,2052587520,5975875584,6204432384,4200620032
1712915340000,655810560,2045272064,5901631488,6078164992,4204265472
1712915370000,656302080,2051633152,5870530560,6010458112,4099584000
1712915400000,656109568,2052407296,5831241728,6027374592,4099551232
1712915430000,655945728,2055270400,5865680896,6023819264,4099551232
1712915460000,656175104,2055794688,5817819136,5925638144,4099325952
1712915490000,656207872,2037092352,5785747456,5982470144,5229940736
1712915520000,656142336,1926778880,5805088768,5926166528,5183078400
1712915550000,656109568,1909358592,5792628736,5976334336,5192818688
1712915580000,656142336,1910390784,5809819648,5948674048,5198688256
1712915610000,656142336,1918545920,5792763904,5967699968,5213995008
1712915640000,656076800,1868935168,5865238528,6005886976,5214019584
1712915670000,655978496,1869225984,5840355328,6030520320,5214785536
1712915700000,656142336,1868570624,5830737920,6027804672,5214785536
1712915730000,656109568,1875312640,5724622848,6015807488,5214752768
1712915760000,656109568,1875685376,5841293312,6043897856,5214752768
1712915790000,656109568,1881784320,5795909632,5949005824,5182496768
1712915820000,656076800,1889345536,5806338048,5998841856,5182238720
1712915850000,655716352,1885650944,5869936640,6006517760,4061986816
1712915880000,655585280,1912619008,5863948288,6025420800,4061761536
1712915910000,655880192,1914671104,5860098048,6089379840,4051181568
1712915940000,655978496,1905385472,5942484992,6064701440,4102631424
1712915970000,656044032,1911685120,5985800192,6105149440,4134133760
1712916000000,656560128,1907425280,6095736832,6231670784,4217511936
1712916030000,656625664,1996394496,6240116736,6300413952,4215164928
1712916060000,656625664,2008072192,6119686144,6231810048,4149571584
1712916090000,656916480,2013741056,6119333888,6201868288,4149575680
1712916120000,656359424,2012508160,6234906624,6300594176,4140163072
1712916150000,656392192,2015805440,6312321024,6383980544,4140027904
1712916180000,656392192,2015805440,6191394816,6397075456,4115484672
1712916210000,656883712,2018250752,6107238400,6204686336,4141998080
1712916240000,656883712,2018418688,6170320896,6331936768,4147449856
1712916270000,657367040,2018078720,6265122816,6470324224,4200054784
1712916300000,656883712,2018418688,6371704832,6345007104,4159459328
1712916330000,656850944,2021523456,6604951552,6579822592,4010586112
1712916360000,656850944,1920798720,6414839808,6463410176,3993952256
1712916390000,656654336,1923088384,6236561408,6189723648,3991650304
1712916420000,656883712,1918644224,6109716480,6162939904,3991666688
1712916450000,656949248,1927200768,5991493632,6099312640,3951218688
1712916480000,656883712,1928323072,6008590336,6093279232,3950927872
1712916510000,656850944,1929388032,6008467456,6114902016,3950702592
1712916540000,656949248,1924820992,5999501312,6058172416,3950702592
1712916570000,656850944,1927991296,6073184256,6123950080,3910189056
1712916600000,657592320,1927733248,6050603008,6078218240,3910156288
1712916630000,657592320,1942282240,6028668928,6081490944,3913318400
1712916660000,657625088,1945112576,6032494592,5933350912,3914067968
1712916690000,657367040,1947152384,5947719680,6019616768,3966476288
1712916720000,657334272,1947185152,6136311808,6179012608,4009107456
1712916750000,656809984,1946660864,6223917056,6206353408,3972706304
1712916780000,656941056,1946853376,6284701696,6447505408,3993948160
1712916810000,657301504,1950773248,6202007552,6333485056,3964010496
1712916840000,657399808,1944285184,5963247616,6152073216,3950682112
1712916870000,657170432,1950322688,5931425792,6022193152,3950682112
1712916900000,657653760,1950822400,6017077248,6021148672,3950714880
1712916930000,657752064,1954324480,5976825856,6030954496,3938811904
1712916960000,657915904,1953538048,5956943872,6070509568,3961200640
1712916990000,657915904,1998929920,5992329216,6079369216,3961077760
1712917020000,657915904,2001776640,5953470464,6063984640,3955449856
1712917050000,658239488,2002350080,5951254528,6017966080,3957280768
1712917080000,658173952,2002038784,6289674240,6329880576,4030099456
1712917110000,658108416,2004647936,6283390976,6488969216,4024082432
1712917140000,657977344,2006171648,6200942592,6382608384,4033163264
1712917170000,657944576,2008195072,6214258688,6407270400,4036567040
1712917200000,658399232,2228535296,6188937216,6332444672,3953979392
1712917230000,658432000,2238464000,6185406464,6221516800,3954012160
1712917260000,658173952,2179751936,6109360128,6279610368,3953979392
1712917290000,658206720,2151882752,6060572672,6237274112,3953721344
1712917320000,658173952,2068500480,6105001984,6278221824,3924746240
1712917350000,658173952,2069282816,6067531776,6215868416,3916111872
1712917380000,658239488,2070081536,6087151616,6237351936,3916079104
1712917410000,658173952,2070065152,6092292096,6229680128,3916079104
1712917440000,658075648,2070646784,6072614912,6239289344,3916046336
1712917470000,658141184,2072760320,6038409216,6173122560,3913240576
1712917500000,658108416,2056482816,6096125952,6179672064,3913240576
1712917530000,657977344,1999036416,6017159168,6165938176,3913240576
1712917560000,658173952,1975422976,6054359040,6150402048,3913015296
1712917590000,658206720,1973874688,6038970368,6114791424,3913015296
1712917620000,658141184,1968115712,6063755264,6188785664,3912499200
1712917650000,658173952,1969889280,6064365568,6164267008,3912466432
1712917680000,658239488,1948495872,5995413504,6156304384,3912466432
1712917710000,658239488,1950941184,6011580416,6130024448,3912433664
1712917740000,658173952,1942302720,6037323776,6185365504,3912499200
1712917770000,658141184,1944334336,6028005376,6185152512,3912499200
1712917800000,658173952,1945108480,6102405120,6159618048,3912531968
1712917830000,658173952,1948794880,6021279744,6214991872,3912499200
1712917860000,658141184,1946697728,6013624320,6153265152,3912466432
1712917890000,658173952,1947746304,6020632576,6146072576,3912466432
1712917920000,658141184,1947512832,5970591744,6113185792,3912466432
1712917950000,658305024,1997938688,6021226496,6124179456,3912499200
1712917980000,658206720,1998114816,6059757568,6183088128,3912433664
1712918010000,658079744,1998954496,6015135744,6135779328,3912466432
1712918040000,657915904,1998139392,5988814848,6129143808,3912466432
1712918070000,657686528,2002051072,5987311616,6112886784,3912466432
1712918100000,658239488,2001760256,6005518336,6162337792,3912433664
1712918130000,658239488,2004115456,6030426112,6148280320,3912499200
1712918160000,657948672,2005647360,5941489664,6115160064,3912466432
1712918190000,657948672,1988898816,5958848512,6055530496,3911950336
1712918220000,657588224,2002472960,6117003264,6202839040,3914301440
1712918250000,657850368,2030780416,6206496768,6446432256,3913179136
1712918280000,657850368,1981112320,6184902656,6470483968,3913211904
1712918310000,657948672,1989341184,6005272576,6253039616,3913211904
1712918340000,657981440,2022268928,6028054528,6232158208,3913236480
1712918370000,657948672,2143514624,6007382016,6125215744,3912204288
1712918400000,658206720,2149707776,5960458240,6149259264,3912237056
1712918430000,658173952,2168061952,5970010112,6141071360,3912237056
1712918460000,657944576,2158313472,6079709184,6194925568,3912237056
1712918490000,657911808,2180096000,6295822336,6464364544,3912237056
1712918520000,658173952,2184097792,6296993792,6513377280,3913916416
1712918550000,657879040,2149535744,6569103360,6191804416,3913691136
1712918580000,658366464,2152615936,6511886336,6642122752,3913691136
1712918610000,658497536,2162262016,6357032960,6638907392,3913691136
1712918640000,658464768,2160132096,6359080960,6605606912,3913433088
1712918670000,658497536,2145943552,6176792576,6305419264,3913175040
1712918700000,658497536,2137124864,6155972608,6358589440,3913207808
1712918730000,658141184,2148052992,6598344704,6581035008,3913207808
1712918760000,658075648,2140471296,6280470528,6373531648,3913175040
1712918790000,657489920,2134859776,6226317312,6111330304,3913175040
1712918820000,657555456,2136698880,5973495808,6068731904,3913175040
1712918850000,657719296,2140794880,5981405184,6099922944,3913175040
1712918880000,657850368,2138705920,5968637952,6196039680,3913207808
1712918910000,658464768,2157895680,6094848000,6270001152,3913207808
1712918940000,658370560,2116403200,6203326464,6457827328,3913175040
1712918970000,657813504,2123403264,6283710464,6445334528,3913175040
1712919000000,657911808,2124619776,6302883840,6441267200,3913175040
1712919030000,657715200,2114605056,6493257728,6509236224,3913142272
1712919060000,658010112,2167599104,6452367360,6122328064,3913207808
1712919090000,658239488,2175234048,6005014528,5920108544,3913207808
1712919120000,658042880,2171006976,6117015552,5895680000,3913175040
1712919150000,658108416,2176868352,6244364288,5934985216,3913175040
1712919180000,658173952,2178215936,6381481984,6164197376,3913207808
1712919210000,658137088,2181828608,6509260800,6264836096,3913175040
1712919240000,658399232,2129502208,6317936640,6156636160,3913207808
1712919270000,658464768,2133598208,6507716608,6201479168,3913207808
1712919300000,658104320,2127515648,6557278208,6234546176,3913207808
1712919330000,658006016,2131902464,6519926784,6186713088,3913207808
1712919360000,658006016,2102190080,6495191040,6196600832,3913175040
1712919390000,658100224,2064912384,6513717248,6252953600,3913175040
1712919420000,658132992,2029813760,6539026432,6253293568,3913175040
1712919450000,658690048,2034274304,6498996224,6235279360,3913207808
1712919480000,658333696,2057564160,6405410816,6193160192,3913175040
1712919510000,658530304,2064478208,6366597120,6115553280,3913207808
1712919540000,658268160,2063753216,6284840960,6095413248,3913142272
1712919570000,658333696,2064949248,6393917440,6200422400,3913175040
1712919600000,658202624,2208411648,6179401728,6036905984,4062420992
1712919630000,658530304,2278993920,6113869824,5964386304,4065312768
1712919660000,658497536,2283048960,6304878592,6104776704,3965890560
1712919690000,658333696,2282274816,6460567552,6253993984,3965116416
1712919720000,658235392,2283765760,6565097472,6394601472,3965857792
1712919750000,657973248,2285912064,6610440192,6521159680,3965857792
1712919780000,658104320,2288717824,6628098048,6486151168,3965825024
1712919810000,658300928,2291429376,6638436352,6531616768,3964309504
1712919840000,657874944,2291879936,6550122496,6553452544,4069613568
1712919870000,657973248,2293161984,6549221376,6483136512,4073168896
1712919900000,658399232,2293096448,6639230976,6488633344,3970777088
1712919930000,658399232,2295767040,6634229760,6563082240,3971067904
1712919960000,658497536,2045198336,6544982016,6437163008,4080492544
1712919990000,658296832,1862369280,6384619520,6267146240,4078845952
1712920020000,658169856,1882890240,6389264384,6283460608,4073672704
1712920050000,658006016,1888972800,6421069824,6265798656,4073603072
1712920080000,658333696,1886699520,6554058752,6414647296,4082028544
1712920110000,658300928,1969569792,6308806656,6628708352,4088004608
1712920140000,658333696,1988812800,6590222336,6657732608,4098072576
1712920170000,658432000,1974546432,6636240896,6297260032,4091273216
1712920200000,658235392,1978667008,6657425408,6623203328,4092084224
1712920230000,658333696,1964568576,6204489728,6029565952,4098748416
1712920260000,658530304,1957564416,5921034240,6156513280,4117811200
1712920290000,658747392,1958322176,5818937344,5964042240,4052250624
1712920320000,659238912,1954897920,5931995136,6023249920,4883410944
1712920350000,659271680,1975189504,5806772224,5874737152,5155954688
1712920380000,659046400,1969106944,5811396608,5964316672,4102950912
1712920410000,658751488,1966764032,6012125184,6032568320,4058521600
1712920440000,659046400,1960587264,6032248832,6078431232,4063031296
1712920470000,658948096,1964613632,6067118080,6273482752,4016422912
1712920500000,658685952,1963081728,6143553536,6263848960,4014546944
1712920530000,658554880,1966252032,5897248768,5962121216,4126838784
1712920560000,658489344,1962217472,5910790144,5964115968,4129480704
1712920590000,658980864,2024370176,5845762048,5998948352,4024406016
1712920620000,658915328,2023878656,5884502016,6045585408,4024373248
1712920650000,659013632,2029686784,5815701504,5971648512,4024438784
