* Environment:                2k
* Environment Version:        16.2.4 `deac0811459`
* Option:                     60s_18_0rps
* Date:                       2024-04-12
* Run Time:                   1h 11m 47.02s (Start: 17:51:57 UTC, End: 19:03:44 UTC)
* GPT Version:                v2.13.0

❯ Overall Results Score: 95.82%

NAME                                                     | RPS  | RPS RESULT         | TTFB AVG  | TTFB P90             | REQ STATUS     | RESULT  
git_ls_remote                                            | 2/s  | 2.01/s (>1.44/s)   | 89.95ms   | 113.55ms (<200ms)    | 100.00% (>99%) | Passed  
git_pull                                                 | 2/s  | 2.01/s (>1.44/s)   | 120.90ms  | 168.00ms (<400ms)    | 100.00% (>99%) | Passed  
web_group                                                | 2/s  | 2.01/s (>1.44/s)   | 255.37ms  | 317.96ms (<500ms)    | 100.00% (>99%) | Passed¹ 
web_group_issues                                         | 2/s  | 2.01/s (>1.44/s)   | 253.66ms  | 303.22ms (<500ms)    | 100.00% (>99%) | Passed¹ 
web_group_merge_requests                                 | 2/s  | 1.99/s (>1.44/s)   | 431.24ms  | 482.59ms (<800ms)    | 100.00% (>99%) | Passed¹ 
web_project                                              | 2/s  | 1.96/s (>1.44/s)   | 418.71ms  | 464.94ms (<800ms)    | 100.00% (>99%) | Passed¹ 
web_project_branches                                     | 2/s  | 1.93/s (>1.44/s)   | 562.17ms  | 611.98ms (<900ms)    | 100.00% (>99%) | Passed¹ 
web_project_branches_search                              | 2/s  | 1.87/s (>1.44/s)   | 904.61ms  | 977.79ms (<1600ms)   | 100.00% (>99%) | Passed¹ 
web_project_commit                                       | 2/s  | 1.93/s (>0.58/s)   | 668.27ms  | 1877.21ms (<3500ms)  | 100.00% (>99%) | Passed¹ 
web_project_commits                                      | 2/s  | 1.95/s (>1.44/s)   | 631.60ms  | 704.06ms (<1000ms)   | 100.00% (>99%) | Passed¹ 
web_project_file_blame                                   | 2/s  | 0.86/s (>0.29/s)   | 2131.04ms | 2314.50ms (<2400ms)  | 100.00% (>99%) | Passed¹ 
web_project_file_rendered                                | 2/s  | 1.94/s (>1.15/s)   | 620.54ms  | 747.39ms (<1700ms)   | 100.00% (>99%) | Passed¹ 
web_project_file_source                                  | 2/s  | 1.79/s (>0.58/s)   | 806.82ms  | 1107.73ms (<4000ms)  | 100.00% (>99%) | Passed¹ 
web_project_files                                        | 2/s  | 1.98/s (>1.44/s)   | 252.52ms  | 424.44ms (<1200ms)   | 100.00% (>99%) | Passed¹ 
web_project_issue                                        | 2/s  | 1.99/s (>1.44/s)   | 374.31ms  | 646.15ms (<2000ms)   | 100.00% (>99%) | Passed¹ 
web_project_issues                                       | 2/s  | 2.01/s (>1.44/s)   | 288.37ms  | 342.24ms (<700ms)    | 100.00% (>99%) | Passed¹ 
web_project_issues_search                                | 2/s  | 2.01/s (>1.44/s)   | 307.64ms  | 359.91ms (<700ms)    | 100.00% (>99%) | Passed¹ 
web_project_merge_request                                | 2/s  | 1.69/s (>1.44/s)   | 744.82ms  | 1834.42ms (<2800ms)  | 100.00% (>99%) | Passed¹ 
web_project_merge_request_changes                        | 2/s  | 1.88/s (>1.44/s)   | 610.45ms  | 786.28ms (<1500ms)   | 100.00% (>99%) | Passed¹ 
web_project_merge_request_commits                        | 2/s  | 1.79/s (>0.86/s)   | 951.74ms  | 1042.79ms (<1950ms)  | 100.00% (>99%) | Passed¹ 
web_project_merge_requests                               | 2/s  | 1.99/s (>1.44/s)   | 435.83ms  | 478.28ms (<900ms)    | 100.00% (>99%) | Passed¹ 
web_project_merge_requests_search                        | 2/s  | 2.0/s (>1.44/s)    | 446.98ms  | 493.58ms (<700ms)    | 100.00% (>99%) | Passed¹ 
web_project_pipelines                                    | 2/s  | 2.0/s (>1.15/s)    | 368.97ms  | 479.24ms (<600ms)    | 100.00% (>99%) | Passed¹ 
web_project_pipelines_pipeline                           | 2/s  | 1.98/s (>1.44/s)   | 447.70ms  | 1036.01ms (<2500ms)  | 100.00% (>99%) | Passed¹ 
web_project_repository_compare                           | 2/s  | 0.59/s (>0.07/s)   | 3204.11ms | 3729.25ms (<7500ms)  | 100.00% (>99%) | Passed¹ 
web_project_tags                                         | 2/s  | 1.88/s (>1.15/s)   | 757.43ms  | 801.64ms (<1500ms)   | 100.00% (>99%) | Passed¹ 
web_user                                                 | 2/s  | 2.0/s (>0.86/s)    | 292.89ms  | 403.43ms (<4000ms)   | 100.00% (>99%) | Passed  

¹ Result covers endpoint(s) that have known issue(s). Threshold(s) have been adjusted to compensate.
² Failure may not be clear from summary alone. Refer to the individual test's full output for further debugging.
