timestamp,gitlab-gitaly-0,gitlab-gitlab-exporter-dcdbdfddd-lhgmj,gitlab-gitlab-shell-86487f9db8-lgpwd,gitlab-gitlab-shell-86487f9db8-wltkl,gitlab-kas-5c6ffc7fbd-8jn7r,gitlab-kas-5c6ffc7fbd-bc25g,gitlab-minio-7bdcdbbfb5-2wjhb,gitlab-postgresql-0,gitlab-prometheus-server-6d8b995f5b-gl8mw,gitlab-redis-master-0,gitlab-registry-6959dbfc7f-gc2nz,gitlab-registry-6959dbfc7f-qkrj4,gitlab-sidekiq-all-in-1-v2-55df8c87dc-zjxh4,gitlab-toolbox-647d48bbdf-7n9jb,gitlab-webservice-default-78649bd687-ckvvf,gitlab-webservice-default-78649bd687-k7sc2,gitlab-webservice-default-78649bd687-pmhjl,gitlab-sidekiq-all-in-1-v2-55df8c87dc-9bvn5,gitlab-webservice-default-78649bd687-grvr9,gitlab-webservice-default-78649bd687-m4qk7,gitlab-webservice-default-78649bd687-6cptn,gitlab-sidekiq-all-in-1-v2-55df8c87dc-lv2l6,gitlab-webservice-default-78649bd687-2ntcn,gitlab-webservice-default-78649bd687-2vvww,gitlab-webservice-default-78649bd687-j77xh,gitlab-webservice-default-78649bd687-tsfgt,gitlab-webservice-default-78649bd687-hc6w9,gitlab-sidekiq-all-in-1-v2-55df8c87dc-lhd46,gitlab-webservice-default-78649bd687-fw8h6,gitlab-webservice-default-78649bd687-nk4d9,gitlab-sidekiq-all-in-1-v2-55df8c87dc-5dhl8,gitlab-webservice-default-78649bd687-2qkvj,gitlab-webservice-default-78649bd687-xbm5z,gitlab-webservice-default-78649bd687-zzpv8,gitlab-webservice-default-78649bd687-w8xwp,gitlab-webservice-default-78649bd687-k5p9h,gitlab-webservice-default-78649bd687-46whj,gitlab-webservice-default-78649bd687-b6jgq,gitlab-webservice-default-78649bd687-bng62,gitlab-sidekiq-all-in-1-v2-55df8c87dc-c2brm,gitlab-webservice-default-78649bd687-fgplj,gitlab-sidekiq-all-in-1-v2-55df8c87dc-5r8rr,gitlab-webservice-default-78649bd687-968dw,gitlab-webservice-default-78649bd687-4pdg5,gitlab-webservice-default-78649bd687-sbqk6,gitlab-sidekiq-all-in-1-v2-55df8c87dc-2mngh,gitlab-webservice-default-78649bd687-wljtj,gitlab-webservice-default-78649bd687-pjtj6,gitlab-webservice-default-78649bd687-xfbxx,gitlab-webservice-default-78649bd687-mf7gh,gitlab-webservice-default-78649bd687-p56dv,gitlab-webservice-default-78649bd687-xs24x,gitlab-webservice-default-78649bd687-kjhtp,gitlab-webservice-default-78649bd687-6frqx,gitlab-sidekiq-all-in-1-v2-55df8c87dc-vp2ff,gitlab-sidekiq-all-in-1-v2-55df8c87dc-9dgll,gitlab-webservice-default-78649bd687-7zzr8,gitlab-webservice-default-78649bd687-g4bln,gitlab-webservice-default-78649bd687-sgj2h,gitlab-webservice-default-78649bd687-crc94,gitlab-webservice-default-78649bd687-rhwlz,gitlab-webservice-default-78649bd687-vlstp,gitlab-webservice-default-78649bd687-nrtq2,gitlab-webservice-default-78649bd687-qnn8x,gitlab-sidekiq-all-in-1-v2-55df8c87dc-64cpv,gitlab-sidekiq-all-in-1-v2-55df8c87dc-lh496,gitlab-sidekiq-all-in-1-v2-55df8c87dc-h7r9p,gitlab-webservice-default-78649bd687-sjwdj,gitlab-sidekiq-all-in-1-v2-55df8c87dc-klc5f,gitlab-sidekiq-all-in-1-v2-55df8c87dc-hznvg,gitlab-webservice-default-78649bd687-strsx,gitlab-sidekiq-all-in-1-v2-55df8c87dc-hf6xf,gitlab-webservice-default-78649bd687-8b775,gitlab-webservice-default-78649bd687-25jb4,gitlab-sidekiq-all-in-1-v2-55df8c87dc-xsr26,gitlab-sidekiq-all-in-1-v2-55df8c87dc-vq6qf,gitlab-sidekiq-all-in-1-v2-55df8c87dc-bglpr,gitlab-sidekiq-all-in-1-v2-55df8c87dc-94sck,gitlab-sidekiq-all-in-1-v2-55df8c87dc-vwqkm,gitlab-webservice-default-78649bd687-nqwkr,gitlab-webservice-default-78649bd687-wjbdz,gitlab-webservice-default-78649bd687-jrmh7,gitlab-webservice-default-78649bd687-p6w6f,gitlab-sidekiq-all-in-1-v2-55df8c87dc-srd6v,gitlab-webservice-default-78649bd687-8lvpn,gitlab-webservice-default-78649bd687-7trmd,gitlab-sidekiq-all-in-1-v2-55df8c87dc-svvzf,gitlab-webservice-default-78649bd687-g2cs7,gitlab-webservice-default-78649bd687-rvz5j,gitlab-sidekiq-all-in-1-v2-55df8c87dc-hsf5q,gitlab-webservice-default-78649bd687-2jgbq,gitlab-webservice-default-78649bd687-6mhmv,gitlab-webservice-default-78649bd687-htgl2,gitlab-webservice-default-78649bd687-mql8z,gitlab-webservice-default-78649bd687-b92sm,gitlab-webservice-default-78649bd687-q7cnv,gitlab-sidekiq-all-in-1-v2-55df8c87dc-rc2c4,gitlab-sidekiq-all-in-1-v2-55df8c87dc-szhxd,gitlab-sidekiq-all-in-1-v2-55df8c87dc-kwqf7,gitlab-webservice-default-78649bd687-4wb9b,gitlab-webservice-default-78649bd687-9hlhj,gitlab-webservice-default-78649bd687-jh54j,gitlab-webservice-default-78649bd687-nfsjs,gitlab-webservice-default-78649bd687-p8dmm,gitlab-webservice-default-78649bd687-qppjq,gitlab-sidekiq-all-in-1-v2-55df8c87dc-bhk4n,gitlab-webservice-default-78649bd687-cbs2c,gitlab-webservice-default-78649bd687-dvsd6,gitlab-webservice-default-78649bd687-v9pfx
1727735760,72.63570489782151,1142.6731227069365,35.75,52.919241033890245,448.4898984409907,443.44246399040924,22.427540207725066,2069.371618200733,14099.294243688093,13279.20562205884,149.83307407508482,122.95598925410872,18831.040920847536,0,224.26508958079663,363.2611326347783,324.05150321895115,13635.871128583756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727735790,65.2260182546268,2356.243628345859,51.31545863905461,32.5,443.6862691512801,375.5760228913541,27.779495615391276,2778.464363945936,20106.835334396837,17424.66878475325,149.26717523296932,143.70188552939865,12313.137336269921,0.6440986759171505,136.879262987766,340.1849653429326,337.0119970835819,16549.442347471904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727735820,77.45568910451765,1063.3100432023043,52.75401823479651,55.32759109336685,452.7862470888696,446.34987872783785,27.23457644717487,2854.314628735784,16229.369649464674,11239.71437692481,122.23148768326263,145.98642842455004,12624.812009263445,0.8125834349062626,,335.93471677947986,350.427634863057,12317.435296008192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727735850,47.80851258220601,2193.2734240782347,58.82622125614918,59.83308268950396,449.4690410063715,451.0247136829415,28.171257363525555,2641.2751564729806,14268.26861237076,17163.771545949807,154.28634924162452,123.47218350066319,7897.538322228194,0.9581394040597836,,349.05087885530565,294.4536859130534,12426.232111099886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727735880,58.62998548420544,1065.2782227918403,56.98398122640546,47.20582202618774,458.2006415526965,442.33191321585423,30.04627857615088,1558.4262228330026,12489.384084725018,11032.147627653245,97.31250000000001,154.8356885105914,9446.739964463975,5.30909249864988,,359.8568715306561,349.83835449561917,12059.180526489701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727735910,58.98800518694619,1458.2235893477127,56.993427427357304,54.54444976605386,450.33355400519423,342.80625353173855,32.994693636899626,2852.11108063517,19879.60389879718,16623.697220737573,161.83112759117176,154.87814998201986,12081.694536555953,4.8414985590778095,,369.8776263588747,257.51560865821875,11686.271493709828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727735940,56.973421213472754,1502.5719155868642,51.63933477611767,52.62219448592507,376.0907823948775,438.0374122775503,25.284133009587,2581.0454791409793,12010.830980005216,11200.64790140574,161.1827647353026,156.46893103351772,11339.246389156293,0.4815630159603742,,355.39611294138456,349.9655578516988,9888.26030868954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727735970,57.60534475252978,2237.3973879549458,52.4843851962338,52.161093057300384,449.29556794834156,445.57459901246574,27.76719784742785,2082.0450300975635,16325.358207347292,18925.936401470768,128.0001353914524,146.30720484315285,13748.63524427836,0.4815630159603743,,378.3411799403585,318.4405590448707,8997.783235438577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727736000,61.46005379642301,1069.1897848263422,53.56473674348885,53.37608449641644,447.32355209000775,374.51404245709125,19.444120962986087,1304.0043420576528,14476.314089387442,12549.562062416735,150.5816363427906,120.81728136624146,15326.249208002664,1.9059877719745537,,345.1950749789021,294.5187483603713,3446.7833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727736030,59.150500082280445,1694.9096208421752,52.97521374902841,50.90972708187544,365.8541017941796,367.7667163504968,31.09963300258257,1326.5936796335118,22827.45557647003,11211.693810361237,132.74005896206722,143.71931260229132,15690.567431552703,1.2454078034645024,,372.5552696887593,337.0687701165057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727736060,58.546683416196316,1756.648853950448,53.19826707441386,51.86194788394011,357.3144590017112,448.3668553719642,29.773977596606347,2261.9749702097233,15600.338954551393,10513.681898883317,152.9922240838596,148.3446387454104,32191.081350277807,0,,349.8233215547703,327.8064992614476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727736090,50.00776862806028,2139.79923714437,53.50387032434742,42.05719667897128,444.6097263868066,442.49072963545734,22.425295842752053,1848.4478724714263,12159.394491754721,14498.023853355084,150.63958346724948,138.16040738383194,34297.88173991844,0,,372.75315605694334,328.4518159031518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727736120,63.79233535796942,1148.8773787777186,57.14410824539125,44.53105726500059,448.13320221099394,300.0625,28.35527285017289,2948.3882449778644,10462.021676121305,14492.310663249184,148.9698360874943,144.2387634253525,18137.88691959891,0,,357.6392214453703,360.46238579113657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727736150,54.759220486390724,2160.517489218975,49.52891406165526,56.37196404014229,370.0849296172847,448.20935664236674,29.344238771703253,2249.2303859636636,16924.469578290562,14710.95907470922,150.8210962428373,128.18977242302543,29062.540772045268,3.924866834875245,,308.67727518774325,351.0417674048762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727736180,62.85586573152692,1077.74604616949,47.59003645200486,46.760843544931035,443.4743795750759,441.695238444473,28.767111243966557,2179.3076757686513,14971.529593430309,14047.410365307098,147.99746122674824,153.8902435470239,28126.06839987965,3.2571774231073474,,333.58015100386,277.51113427151347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727736210,52.159835318587774,2252.2434624766015,41.17923585797219,55.60379100139832,461.5344576306476,372.4832795174088,28.1011731018945,2734.480236346883,15210.821214328755,16117.131952017447,149.28822642773403,150.21240896758533,29372.28821770083,0.8735111936996727,,775.4704356298497,305.78168732507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727736240,55.62393565900623,1090.7825209936636,44.66449738244035,51.92063406866692,479.06722859754245,352.763142349378,27.641307324302122,2600.4330715736132,10367.639420125608,9762.078251227626,152.2656372736046,149.05046228807635,20306.991350906097,0.8562118396602071,,762.1225983531564,333.6134082165126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727736270,51.52227549927842,2245.530848661221,52.91371891182262,42.77938382091199,483.11784175060126,458.05952841128715,27.811950790861157,2726.1809063313617,18589.781655399234,14106.204659194987,147.79476700895256,150.589828164835,25321.522564500818,0.9233001384950209,,623.9487127681203,280.1552797051171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727736300,62.28816114830227,1098.1369576125135,43.60633210880057,51.723129132291845,462.0908004778973,454.98225217346567,28.87575639619236,1088.8326216019684,10050.32348501186,13448.708229861022,147.54733552036785,146.32267177451286,24934.160033514872,0,,356.2132426932624,336.71959935126273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727736330,34.787499999999994,2317.6430984247854,51.57427777978145,53.767146894602604,374.1233522216637,374.17817168493593,22.354970818521103,2270.3067920250105,13011.284871398293,13101.850779841552,150.6035704165486,144.9478222833219,27343.4688327403,0,,376.8236765318883,348.8241348590606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727736360,49.72879245954117,1070.4530510612153,50.535655077003995,44.893766244314484,441.77860945888744,444.82643683634103,26.23226779357871,1318.8346810903445,13367.489427143406,11432.104639968129,146.20633217954813,118.04522762557879,24073.22593988418,0,,233.3625,329.5026308304892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727736390,56.49170107001433,1572.7898274987315,54.29556488495908,44.604771767381415,340.4912374481365,456.6327495555471,28.16602134290301,1936.1020901453412,17438.68788505911,18289.303059737736,148.95799337964473,147.1180622449516,19839.562500000004,0,,375.77198473211547,345.20276953511376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727736420,52.31353094862511,1457.1148098224228,57.394157895324305,54.59138840070299,448.35393323322165,382.6088201098761,33.23055841041453,50057.86302136629,8453.175000000001,9996.128471227092,144.53143423100508,151.5317232259155,27786.337250326942,4.110320284697509,,298.65730330849743,54708.205218308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727736450,71.88014781176261,2388.8208651822965,65.89845540501648,65.75233727288764,466.6149330274301,459.53117186622984,42.35518431087707,126205.75234858839,20982.93299620733,9152.155491867159,126.365944803116,164.95513629695338,19704.5936396609,5.7749999999999995,,84594.67093831368,79426.42268633838,,5463.055995796723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
