"Time","Redis","PostgreSQL","rails_2","rails_1","Gitaly"
1712650950000,401336.2,16398583,1896776,1814319.4,8421.6
1712650980000,365353.6,17022737.2,1797458.8,1796679.6,8348.4
1712651010000,41697.4,241901.6,613061.8,709478.4,8327
1712651040000,22395.4,244082.8,640094,670062.2,8310.4
1712651070000,32297.8,2381335.1999999997,1447060.2,1390141.6,8300.8
1712651100000,31669.800000000003,2402277.1999999997,1480847.2,1372892.4,8297.4
1712651130000,30695.6,5573765,923572.2,892317.6,8342
1712651160000,31019.600000000002,5609162.8,900211.4,882071.4,8304.8
1712651190000,45132,299630.6,546936,857207.4,8297.2
1712651220000,26261.4,123728.79999999999,575486.8,585034.8,8281.2
1712651250000,35877.8,148950.2,622359.8,579191,8328.8
1712651280000,35015.799999999996,123771.4,637346.6,579992.8,8307.6
1712651310000,32094.2,196220.59999999998,711544.8,637791.8,8332.2
1712651340000,31722.2,251054,658768.6,683250.4,8306.6
1712651370000,356002.8,439996.2,1158544.8,684763.6,8305.4
1712651400000,540583.2000000001,1767400.2,1254965.4,1284573.4,8281.4
1712651430000,133373.4,1193711.8,820486.6,1084037.6,8296.8
1712651460000,32059.4,32722175.2,1036709.2,899111.8,8296.6
1712651490000,27188.8,31745571.400000002,783493.2,1029806.6,8300.2
1712651520000,30518.600000000002,605445.7999999999,903105,852539.8,8310.8
1712651550000,21953,606790.2000000001,803666.2,928070.8,8325.2
1712651580000,22098.2,1057281.6,1046448.8,1062234.4,8294.2
1712651610000,40951.6,1055215.5999999999,1025841.8,1056439,8303.2
1712651640000,30639.600000000002,2603026.8,1044734.2,986169.6,8291.8
1712651670000,49890.799999999996,2598614.4,1042929.2,1003424.2,8305.8
1712651700000,44005,258765.2,677461.4,655088.2,8303.8
1712651730000,44398.6,256390.2,639165.2,667162,8297
1712651760000,35677.4,261721,643950.8,684512,8295
1712651790000,43902.2,259909,650507,677809.8,8291.4
1712651820000,77471,880355,842067.8,861607.6,8278.8
1712651850000,58403.2,877514.2,838274.8,844151.4,8339.6
1712651880000,41371.200000000004,478332,765860.8,673117,8309.4
1712651910000,40591,474096.6,755802.6,682702.2,8296.6
1712651940000,40792.2,1118746.6,713941,687236.6,8308.6
1712651970000,22301.2,1118912.4,682091,775005.2,8300.8
1712652000000,41868.799999999996,950065.2,1285274.2,1368250,23742
1712652030000,22717,957493.2,1303899.2,1314575,23247.4
1712652060000,32128.4,264790.4,666329.2,592697.6,8329.8
1712652090000,41547.2,261631.59999999998,663711.4,631130.8,8328.8
1712652120000,762160.3999999999,3197265.8000000003,1717760.6,1720197.8,8363
1712652150000,758547,3199369.8000000003,1752754.8,1791413.4,8417.4
1712652180000,116766.4,263200.60000000003,904213.6,941073,8625.2
1712652210000,135560.2,257975.6,881416,887865.2,8542.2
1712652240000,44063.6,434035.6,672410,669177.4,38022.4
1712652270000,53040.200000000004,431298.8,730200.2,689739,37837.2
1712652300000,125812.2,231987.6,912547.8,788323,8727.2
1712652330000,133352.2,267261.2,938429,982735.8,8634.4
1712652360000,48013.4,227992.19999999998,879368.4,849011.6,164538.2
1712652390000,75196,354204,823807.8,887273.6,180152.6
1712652420000,42367.8,234158.2,673059.6,691588,17760.2
1712652450000,32263.6,419880.6,714234.2,654744.6,21577
1712652480000,37470.4,353683.2,763098.2,674346.4,487570.4
1712652510000,26012.199999999997,274753.2,939478.6,997587,2821208.2
1712652540000,24761.600000000002,267921.6,779023,994870.4,1921153.8
1712652570000,1496317.2,270805.2,5085790.8,5124033.2,35310
1712652600000,1487799,265360,4830756.6,5063042,35277.2
1712652630000,48124.399999999994,274930.8,678110,640381.2,34268.4
1712652660000,57158,265339.6,701391,695505.2,34314.2
1712652690000,33608.2,90352.79999999999,3413571.6,3861709.8,4900843.6
1712652720000,24599,71153.2,3410810.6,4071582.8,4586783.8
1712652750000,56297.399999999994,280395.2,1812707.8,1858516.6,2269777.2
1712652780000,57661.200000000004,268017.4,1785967,1795641.6,2289126.2
1712652810000,612679,293902.4,1213089.6,1143372.2,262850.6
1712652840000,616452,267035.4,1220312.4,1215296.8,262227.8
1712652870000,45069.4,278055.4,746233,738616.6,875851
1712652900000,44393,265849.60000000003,752945.6,795079.4,868643.4
1712652930000,44353.799999999996,290502.4,662323,729182,9233
1712652960000,44685.2,268620.8,643411,660691.8,9093.8
1712652990000,44017.6,393361.8,670086.2,630805,9170.8
1712653020000,33869.6,378215.19999999995,698157.6,606045,9092.8
1712653050000,39931,26248.4,126402807.2,621510.6,107789067
1712653080000,30315,28312.2,613905.2,702139.2,213647
1712653110000,30936.6,57044.8,1097126.2,1210484.4,1025837.4
1712653140000,31593,62529,1134739.4,1149794.2,1026003
1712653170000,41367.6,54921.399999999994,724551.8,642044.8,554967.4
1712653200000,31740.6,64384,723510,588365.8,621812.2
1712653230000,46845.4,100248,695016.8,601427.2,9289.4
1712653260000,42890,134014.6,700982.2,628744.4,9309.4
1712653290000,36126.6,84829.6,708529,637710.8,9258.2
1712653320000,45044.799999999996,152426.2,654449.2,723271.2,9311
1712653350000,35242.4,126026,650831,704861.4,9257.6
1712653380000,35421.799999999996,259895,777908.8,770409,9324.2
1712653410000,32554.399999999998,259670.4,679898.8,762408,9278.8
1712653440000,55148.8,251480.2,797739,740126.2,9398.2
1712653470000,35588.200000000004,259929.6,759790.8,740750.4,9330
1712653500000,63619,269149.6,783323,772322.4,28681.8
1712653530000,44136,276877.4,751988,799665,28730.4
1712653560000,47685.4,213625.6,837903.2,917416,2578348
1712653590000,38405.4,233518.40000000002,925241.2,857679,2747289.8
1712653620000,43196.2,104772.8,977985.2,878947.6,442311.8
1712653650000,42579.8,108990.6,925369,871953.2,467732
1712653680000,60787.4,252024.4,905295.4,915409.2,53838.2
1712653710000,62171.4,253632.8,875775.6,930833.4,53977.2
1712653740000,48745.799999999996,65208,1197773.6,995867,576360.6
1712653770000,62658.799999999996,123775.2,1162707.2,1195331.6,614394.2
1712653800000,43560,131131,620275,538739.4,584513.6
1712653830000,620076,171419.6,2150789.2,2776501.8,2165193.2
1712653860000,24914.8,46079,713201.4,2955225.8,1328607
1712653890000,24052.4,39284.6,7162170.2,1788346.2,1460958.2
1712653920000,24762.4,58152.200000000004,2223669.4,5386285,289811.6
1712653950000,55080.200000000004,74200.2,717659.2,655483,32595.8
1712653980000,49724.4,71083.8,556780,762370.4,18423
1712654010000,26728.600000000002,291663.4,644609.6,610466,9564
1712654040000,33377.4,282219.8,812854,588996.4,9611.4
1712654070000,43962.8,225682,623121.6,803498.4,9572
1712654100000,43554.2,227611.8,632821.8,626049,9552.8
1712654130000,29439.2,225405,810693.2,824119.4,9565.4
1712654160000,38619.6,227884.6,796526,783666,9554
1712654190000,47360.200000000004,1332741,687966.4,809355.4,11325
1712654220000,38401.6,1900567.5999999999,772259.4,717065.2,11997.6
1712654250000,108604.4,506886.60000000003,1319946.8,804503.2,292472.4
1712654280000,154223.2,901148,1621867.8,676791.2,326242.4
1712654310000,55499.799999999996,342440.2,818731.6,681394,44833.2
1712654340000,87823,224655.2,1111948.4,1151269,115242.2
1712654370000,49275.6,87785.6,622755,909067.8,16706.8
1712654400000,37637.4,325558.4,683030,783873.4,9534.4
1712654430000,37317.4,323571.4,658956.8,725647,9554.2
1712654460000,57810.8,355390,747272.4,769464,9534.2
1712654490000,36493.2,380270,832928.8,764824,9565.8
1712654520000,26609.8,694359.2000000001,775924.8,722351,22325
1712654550000,26364.6,698888.6,768491.2,729107.2,22348
1712654580000,24203,506216,621362.8,727475,11129.2
1712654610000,43748.4,502950.60000000003,595520.6,722587,11149
1712654640000,101767.6,106890.6,845713.6,847155.4,1316581.8
1712654670000,73241,101555.8,820243,875139.8,1598693.8
1712654700000,38298.2,540026.4,916458.8,776538.8,1684197.8
1712654730000,47588,513253.2,940800.2,874925.8,1579649.4
1712654760000,23383.8,331765.2,688848.8,955062.8,9706.6
1712654790000,54083.200000000004,331708.2,907746.4,718556.8,9588.4
1712654820000,22945,7185.799999999999,503299,582988,9577.4
1712654850000,32067.4,7417.4,531874.8,542430.2,9580.6
1712654880000,39536.8,6239,625801,552046.4,9564.6
1712654910000,39288.8,6307,653538,567114.2,9584.8
1712654940000,39975,6224,610607.4,604161.6,9573.8
1712654970000,30651,6976.2,559224,625830.4,9595.8
1712655000000,41763.2,6250.4,516317,563663.4,9579.2
1712655030000,41408,6312,508542.4,577784.6,9571.2
1712655060000,21307.4,6213.6,605144.6,545336.2,9631.4
1712655090000,31187.4,6212,607419,563541.2,9583.4
1712655120000,30698.199999999997,6205,642759,574459.4,9592
1712655150000,30285.4,6191.6,637831.4,550922.2,9609.4
1712655180000,31392.4,6201.2,553167.6,612380.2,9563.8
1712655210000,21505.6,6214,519373,593557.8,9588.8
1712655240000,22428.6,6203,514334.6,579765.4,9562.4
1712655270000,31465,6228.6,526885.8,582093.4,9585.4
1712655300000,21248.2,6225,605215.6,556031.2,9564.4
1712655330000,39210,9080.599999999999,618106,609807.8,9569.6
1712655360000,40017.200000000004,6220.8,623714.8,585159.6,9629.2
1712655390000,31099.199999999997,6230,562613.2,612082,9585.6
1712655420000,21794.199999999997,6217.6,542845.6,593549,9565.4
1712655450000,21711.4,16522.2,541323.2,551014,9596.6
1712655480000,50533.4,6221.4,534582.2,574884,9565.4
1712655510000,31818.2,7224,546214.8,561624,9584.2
1712655540000,30782.6,6213.8,618523.6,515165.6,9566.8
1712655570000,29784.800000000003,6441.400000000001,637509.4,571355.4,9584.8
1712655600000,30309.4,6216,616133,577394.4,9578
1712655630000,21962.4,6209.4,535943.4,612309.6,9570
1712655660000,31248,6222.6,540537.2,582922.4,9627.6
1712655690000,31917.600000000002,6205.8,514410.8,576828.6,9596.8
1712655720000,33103.8,739193,896295.8,880830.6,9563
1712655750000,23362,739428.8,930870.2,867063.6,9584
1712655780000,309081,1879685.2,1724257.6,1603868.6,25117.2
1712655810000,307900,1896168.5999999999,1685125.4,1663155,17026.6
1712655840000,32562.6,620764.6,939575.2,859399.4,9663.2
1712655870000,34177.2,819050.2,923618.2,973929.6,9610.2
1712655900000,34455,727176.6,1063511.6,812938,9581.4
1712655930000,32466.4,1735701.2,1203049.8,1081088,9613
1712655960000,23598.4,1178448.8,1146806.2,1028713.6,9594
1712655990000,33055.8,2286251.4,1576271.2,1494097.8,9615
1712656020000,31821.4,2050626,1038071.8,1489634.8,9575.2
1712656050000,318636.4,1955553.7999999998,1653326.2,1733192,11271.2
1712656080000,246968.2,1941640.4,1187014.2,1655862,9569
1712656110000,174245.40000000002,8145781,333941.5649389634,1733506.6,9697
1712656140000,321419.2,15662597.6,1762519.6,1700675,9621.8
1712656170000,33530,323196,675501.2,695806.8,9625.6
1712656200000,24916.399999999998,316137.6,598376.4,711461.4,9610
1712656230000,24512.8,3189049.8,1689922.4,1702586.6,9630
1712656260000,23847.6,3163688.2,1725510.4,1737732.6,9597.6
1712656290000,23277,7480990.399999999,1089975.8,1007513.4,9616
1712656320000,41908.4,7554959.4,1046079.6,1016119.8,9610.8
1712656350000,29244.2,167223.2,585642.4,593597.6,9616
1712656380000,29073.8,160989.6,526939.6,573642,9599.4
1712656410000,28618.6,175968,561770.2,623524.8,9659.8
1712656440000,37845.4,160945.6,639226.8,603363,9585.4
1712656470000,33712.6,329752.4,723721.4,734889.4,9602.6
1712656500000,23399,342394,728964.8,698985.8,9579.4
1712656530000,699862.6,2332970,1436116.8,1552350.4,9588
1712656560000,716042.6000000001,2352240.4,1498628.6,1459219,9568
1712656590000,38603.2,32973232.6,1024887.6,943867.4,9602.4
1712656620000,37336.200000000004,45408237.199999996,1118047.4,1079971.2,9609.2
1712656650000,34454.799999999996,2306205.8000000003,1052795.2,760422,9603
1712656680000,41526.2,803604.6000000001,1015431.4,1019709.4,9583.6
1712656710000,33308.4,533085.2,1092423.8,849341.4,9650.4
1712656740000,42892.799999999996,1400523.4,1176350.6,1200368.6,9581.6
1712656770000,28077.600000000002,1112836.2,851972.6,1103994.6,9587.6
1712656800000,35080.8,3460634.4,1155446.2,1119222.8,9578
1712656830000,39086.6,3445197.8,875436.4,1153036.4,9586
1712656860000,37399.8,347933.6,747444.2,721215.8,9568.2
1712656890000,47392.600000000006,338183,709004,690403.8,9575.2
1712656920000,29164.8,351616.39999999997,714247.2,691922.6,9598.8
1712656950000,48010,341706,637881.6,669580,9600.6
1712656980000,81517.2,1157439.8,862267.2,890009.8,9582.2
1712657010000,90395.8,1149446.2,859120.8,890887.4,9649.4
1712657040000,33369,629840.7999999999,764249.8,815422.6,9582
1712657070000,22889.199999999997,618358.7999999999,849418.6,813353.2,9602.2
1712657100000,33284.2,1498485.8,806667.8,785200,9581.8
1712657130000,23521,1489845.8,778386.4,734682.6,9608.4
1712657160000,34237.200000000004,1394045.4,1479346,1549747.6,29967.6
1712657190000,24164.199999999997,1347683.6,1508910.8,1508526,29829.6
1712657220000,34671.799999999996,351603.19999999995,662780,667459.2,9705.8
1712657250000,32436,345614.60000000003,725490.4,692484,9645.2
1712657280000,1011971.6,4251277.2,2150669.8,2162895,9615.2
1712657310000,1005642.2,4248754.4,2191963.6,2132667,9632.4
1712657340000,170122.59999999998,348411.2,986190.8,1059956.6,9587.4
1712657370000,150251,345308.39999999997,970646.4,994402.2,9673.6
1712657400000,62587.600000000006,565003.6,754173.6,777761.6,48667.4
1712657430000,52148.2,559046.4,750761.6,746369.8,48875.6
1712657460000,148471,349233.80000000005,992104.8,1009372,9585
1712657490000,167121.40000000002,342902.2,1047739.4,1018499.6,9628.6
1712657520000,60314.8,465702,988831,978058,239990
1712657550000,50961.4,454292,982861.4,964748.6,237994
1712657580000,55652.6,594222.7999999999,751472.6,774196.2,26700.4
1712657610000,46306.4,530669.6,746015.6,770862.8,26906.4
1712657640000,41013.4,294746,1016576,840119.8,3753111.6
1712657670000,47838.200000000004,348838.60000000003,1048078.6,1024796.4,3739640.4
1712657700000,31806.4,237323.4,1055097.6,702223.6,3003367
1712657730000,30206.8,409456.4,357218,1293962.6,3972760.8
1712657760000,498049,199670.4,1791882.2,857462,856989.6
1712657790000,1970839.4,347909.4,6515583.6,6660856.2,44752.8
1712657820000,1047568,348185.4,2502295.8,6426824.6,29271.8
1712657850000,64455,349826.80000000005,634292.8,707157.6,43441
1712657880000,51560.2,353707.80000000005,580644.8,673847.6,37375.8
1712657910000,44128.4,82606.2,3712957.4,3891559.8,4690137.4
1712657940000,32174.2,70306.4,4886996.8,3711244,5617640.8
1712657970000,72009.4,347446.39999999997,2325443.6,2324892.8,3004525.4
1712658000000,46080.6,354329.60000000003,2146466.8,2232309,3023497.2
1712658030000,812445,349656,1355731.8,1407375.6,349813.6
1712658060000,802662.4,357222.2,1389684.8,1391988.4,347520
1712658090000,41260.399999999994,358422,690049.8,755597.8,1147954.2
1712658120000,50266.8,355668.8,859081.8,820304.2,1154845.6
1712658150000,55372.8,359098.8,747061.8,739614.6,9643.6
1712658180000,45295.8,362233.4,754673.2,739165.4,9624.6
1712658210000,47159.8,506699.2,646534.4,688766.8,9584
1712658240000,37496,514530.6,672837,700655.6,9651.6
1712658270000,31876.600000000002,53176.8,82593072.4,164692520.4,184155228.6
1712658300000,39545.6,38785.8,710769.8,750836.8,350672.2
1712658330000,25015.8,101705.79999999999,1188256,1202540.8,1364519.6
1712658360000,41281.8,63351.2,1357758.4,1182933.6,1364434.8
1712658390000,36247.6,163707,641700.8,766920.2,691966.2
1712658420000,31145.199999999997,66377,851733.8,651714.4,691720.6
1712658450000,41447,202244.2,544462.6,810689,9570.2
1712658480000,38606,178430.4,529435.4,632146.8,9692.8
1712658510000,33862.8,158801.80000000002,813085.4,597514,9595
1712658540000,37906.2,202538.40000000002,840691.2,820453.6,9684.4
1712658570000,56791,129859.6,680341.2,775834.6,9608.8
1712658600000,53506,342536,734349.8,906448.2,9691
1712658630000,33536.799999999996,253024,570155,695696.6,9559
1712658660000,42398.8,339873.8,904408,736887.8,9661.4
1712658690000,53523.799999999996,324949.39999999997,792121,826149.6,9557.8
1712658720000,38978.8,368292,944198.8,910830.2,34812.2
1712658750000,48000.399999999994,353960,893906,917102.4,34238.6
1712658780000,67029.4,320948.2,969129,1080586.4,3703480
1712658810000,47452,306937.80000000005,975466,1040733.8,3684811.8
1712658840000,29117.199999999997,144182,836054.6,1022160.8,581381
1712658870000,27409,144866.2,929986.6,985376,606241
1712658900000,71645.2,322822.4,1044526.2,911379.6,69110.8
1712658930000,89258.8,333536.6,1041073.8,1019343,68798
1712658960000,45977,143461.6,1886020.4,1544901,781419.2
1712658990000,64838.6,152015.6,1597005.2,1466052.6,738122.6
1712659020000,759508.3999999999,210613.6,3856286,2521167,2884545.2
1712659050000,758758.8,205182.8,2457262,1799419.2,2883945
1712659080000,42730,181466.6,8874824.6,7073262.4,2648279.8
1712659110000,29680.4,187354.2,10525297.4,10469422.2,2648270.4
1712659140000,69214.2,79550.59999999999,678697,714446.4,56425.6
1712659170000,68522.59999999999,85988.2,652419.4,638990.4,33151.8
1712659200000,47383.2,48652.6,612136.8,629185.2,10158
1712659230000,37564.2,421477.4,663368.8,703600.6,9697.8
1712659260000,64876.6,400368,801212,687734.6,9749.2
1712659290000,42854.6,301373.4,766463,752384.6,9607.6
1712659320000,50358.8,290615.2,840957.2,792335.8,9676
1712659350000,42752.2,299284.2,767323.2,842405.2,9599.8
1712659380000,42652.6,299142.60000000003,753485.4,788248.8,9690.2
1712659410000,37423.4,1887355.4,762622.8,787314.6,11542.074755146912
1712659440000,35770.6,2530659.8,815460.4,685198.2,11324.4
1712659470000,54575.4,1453886,818816.6,1448393.6,721294.8
1712659500000,60241.600000000006,1620558.2,810479.8,1892515.6,721178
1712659530000,115252.59999999999,210917.8,1160245.4,977607,129028.4
1712659560000,117956.2,283113.60000000003,1206197.6,1232188.6,143218.6
1712659590000,75940.40000000001,227578.4,815532.2,682679.2,9598.6
1712659620000,52809.8,431289.4,814092.8,825966.8,9769.6
1712659650000,45007.200000000004,198815.8,797542.2,662036.6,9687.8
1712659680000,41075.399999999994,470492.80000000005,922470.4,883785.8,9753.6
1712659710000,38733.6,393499.8,764152.8,880530.6,11529.8
1712659740000,50407.200000000004,885133.2000000001,790552.2,759203,27953.6
1712659770000,28442.4,883470.6000000001,682074,845498,26045.4
1712659800000,26860.6,704898.2,607478.4,757814.6,11825.4
1712659830000,35719.2,661852.7999999999,642295,688418.6,11629.4
1712659860000,130416.20000000001,122079.4,987644,744707.4,1980785.6
1712659890000,107779.40000000001,149453.8,877918.8,906330.6,1572096.6
1712659920000,31113,687736.2000000001,996201.6,947550.2,2103630
1712659950000,41707.8,694173.6,957015.2,1018063.4,2103045
1712659980000,44504,455895.8,1006373,915766.6,9775
1712660010000,45371,452349.8,633688.8,993601,9645.6
1712660040000,33053.2,7177,524920.4,527622,9719.4
1712660070000,32090.6,6234,557256.8,526857,9623.4
1712660100000,30567.399999999998,6235.4,656260.8,569307.4,9711.4
1712660130000,50357.4,6217.6,653199.8,597104.6,9597.2
1712660160000,40888,6211.2,608069.6,618101.6,9692.6
1712660190000,21850.6,6226.2,551940,562323,9608.8
1712660220000,41914,6213.2,517007.4,578380.4,9707.2
1712660250000,22675,6283.4,530258.6,555952.8,9623.2
1712660280000,22022,6449.6,541301.6,567511.6,9788.4
1712660310000,20811.8,6231.8,648513.6,567462.2,9635
1712660340000,30472.2,6245,605385,602244.6,9725
1712660370000,30950.6,6228.2,607695.4,629187,9634.2
1712660400000,40686.4,6227,534738,591038.6,9710
1712660430000,40072.6,6235.2,546106.6,551335.2,9597
1712660460000,31287.8,6221.6,564948.6,524693.6,9688.4
1712660490000,40158.4,6249.8,564517.4,559154.8,9591.8
1712660520000,39919.4,10825.6,621143.8,630327.2,9683.8
1712660550000,38539.2,6249.2,585943.6,607150.4,9603.8
1712660580000,23380.4,6243,607276.4,610435.8,9775.8
1712660610000,31006.8,6249.6,564721,530127.8,9618.8
1712660640000,30798.8,6253.8,546120.2,551347.8,9723
1712660670000,39638.4,6240,554422.8,524400.6,9618.6
1712660700000,21018.8,6236,562738.8,588879,9707.2
1712660730000,29468,13003.2,612738.8,615942.2,9593.6
1712660760000,39642,6589.4,602485,605138.8,9698.4
1712660790000,31164.6,6211.4,580514.4,618200.6,9594.6
1712660820000,40455.2,6629.4,525073.2,546383.8,9687.8
1712660850000,22090.800000000003,6222,546693.6,569922.8,9609.4
1712660880000,31303.8,6619.4,559825.4,535539.6,9764.2
1712660910000,40418.6,6203.8,594533.8,548474,9626.8
1712660940000,32780.6,832582.2,965368,949357,9723.8
1712660970000,23456.199999999997,832312.6,958331.6,953877.8,9618.6
1712661000000,331723,2104672.2,1634794.2,1844688.2,9733.4
1712661030000,336313,2118434.6,1734546.6,1716056.8,11450.4
1712661060000,44240,919593.4,974577.8,978334.2,9670.6
1712661090000,23882.4,917232.2,992758.8,966207.2,9566.6
1712661120000,31168.6,1909972.4,1320312,1156146.6,9683.6
1712661150000,21865.6,1979675.6,1365257.8,1193159.4,9593.6
1712661180000,43295,2373930.6,1639083.4,1473877.8,9773.6
1712661210000,52945.799999999996,2599559,1538365.2,1594023.2,9605.2
