"Time","Redis","PostgreSQL","rails_2","rails_1","Gitaly"
1712655900000,2,2,8,8,4
1712655930000,2,2,8,8,4
1712655960000,2,2,8,8,4
1712655990000,2,2,8,8,4
1712656020000,2,2,8,8,4
1712656050000,2,2,8,8,4
1712656080000,2,2,8,8,4
1712656110000,2,2,8,8,4
1712656140000,2,2,8,8,4
1712656170000,2,2,8,8,4
1712656200000,2,2,8,8,4
1712656230000,2,2,8,8,4
1712656260000,2,2,8,8,4
1712656290000,2,2,8,8,4
1712656320000,2,2,8,8,4
1712656350000,2,2,8,8,4
1712656380000,2,2,8,8,4
1712656410000,2,2,8,8,4
1712656440000,2,2,8,8,4
1712656470000,2,2,8,8,4
1712656500000,2,2,8,8,4
1712656530000,2,2,8,8,4
1712656560000,2,2,8,8,4
1712656590000,2,2,8,8,4
1712656620000,2,2,8,8,4
1712656650000,2,2,8,8,4
1712656680000,2,2,8,8,4
1712656710000,2,2,8,8,4
1712656740000,2,2,8,8,4
1712656770000,2,2,8,8,4
1712656800000,2,2,8,8,4
1712656830000,2,2,8,8,4
1712656860000,2,2,8,8,4
1712656890000,2,2,8,8,4
1712656920000,2,2,8,8,4
1712656950000,2,2,8,8,4
1712656980000,2,2,8,8,4
1712657010000,2,2,8,8,4
1712657040000,2,2,8,8,4
1712657070000,2,2,8,8,4
1712657100000,2,2,8,8,4
1712657130000,2,2,8,8,4
1712657160000,2,2,8,8,4
1712657190000,2,2,8,8,4
1712657220000,2,2,8,8,4
1712657250000,2,2,8,8,4
1712657280000,2,2,8,8,4
1712657310000,2,2,8,8,4
1712657340000,2,2,8,8,4
1712657370000,2,2,8,8,4
1712657400000,2,2,8,8,4
1712657430000,2,2,8,8,4
1712657460000,2,2,8,8,4
1712657490000,2,2,8,8,4
1712657520000,2,2,8,8,4
1712657550000,2,2,8,8,4
1712657580000,2,2,8,8,4
1712657610000,2,2,8,8,4
1712657640000,2,2,8,8,4
1712657670000,2,2,8,8,4
1712657700000,2,2,8,8,4
1712657730000,2,2,8,8,4
1712657760000,2,2,8,8,4
1712657790000,2,2,8,8,4
1712657820000,2,2,8,8,4
1712657850000,2,2,8,8,4
1712657880000,2,2,8,8,4
1712657910000,2,2,8,8,4
1712657940000,2,2,8,8,4
1712657970000,2,2,8,8,4
1712658000000,2,2,8,8,4
1712658030000,2,2,8,8,4
1712658060000,2,2,8,8,4
1712658090000,2,2,8,8,4
1712658120000,2,2,8,8,4
1712658150000,2,2,8,8,4
1712658180000,2,2,8,8,4
1712658210000,2,2,8,8,4
1712658240000,2,2,8,8,4
1712658270000,2,2,8,8,4
1712658300000,2,2,8,8,4
1712658330000,2,2,8,8,4
1712658360000,2,2,8,8,4
1712658390000,2,2,8,8,4
1712658420000,2,2,8,8,4
1712658450000,2,2,8,8,4
1712658480000,2,2,8,8,4
1712658510000,2,2,8,8,4
1712658540000,2,2,8,8,4
1712658570000,2,2,8,8,4
1712658600000,2,2,8,8,4
1712658630000,2,2,8,8,4
1712658660000,2,2,8,8,4
1712658690000,2,2,8,8,4
1712658720000,2,2,8,8,4
1712658750000,2,2,8,8,4
1712658780000,2,2,8,8,4
1712658810000,2,2,8,8,4
1712658840000,2,2,8,8,4
1712658870000,2,2,8,8,4
1712658900000,2,2,8,8,4
1712658930000,2,2,8,8,4
1712658960000,2,2,8,8,4
1712658990000,2,2,8,8,4
1712659020000,2,2,8,8,4
1712659050000,2,2,8,8,4
1712659080000,2,2,8,8,4
1712659110000,2,2,8,8,4
1712659140000,2,2,8,8,4
1712659170000,2,2,8,8,4
1712659200000,2,2,8,8,4
1712659230000,2,2,8,8,4
1712659260000,2,2,8,8,4
1712659290000,2,2,8,8,4
1712659320000,2,2,8,8,4
1712659350000,2,2,8,8,4
1712659380000,2,2,8,8,4
1712659410000,2,2,8,8,4
1712659440000,2,2,8,8,4
1712659470000,2,2,8,8,4
1712659500000,2,2,8,8,4
1712659530000,2,2,8,8,4
1712659560000,2,2,8,8,4
1712659590000,2,2,8,8,4
1712659620000,2,2,8,8,4
1712659650000,2,2,8,8,4
1712659680000,2,2,8,8,4
1712659710000,2,2,8,8,4
1712659740000,2,2,8,8,4
1712659770000,2,2,8,8,4
1712659800000,2,2,8,8,4
1712659830000,2,2,8,8,4
1712659860000,2,2,8,8,4
1712659890000,2,2,8,8,4
1712659920000,2,2,8,8,4
1712659950000,2,2,8,8,4
1712659980000,2,2,8,8,4
1712660010000,2,2,8,8,4
1712660040000,2,2,8,8,4
1712660070000,2,2,8,8,4
1712660100000,2,2,8,8,4
1712660130000,2,2,8,8,4
1712660160000,2,2,8,8,4
1712660190000,2,2,8,8,4
1712660220000,2,2,8,8,4
1712660250000,2,2,8,8,4
1712660280000,2,2,8,8,4
1712660310000,2,2,8,8,4
1712660340000,2,2,8,8,4
1712660370000,2,2,8,8,4
1712660400000,2,2,8,8,4
1712660430000,2,2,8,8,4
1712660460000,2,2,8,8,4
1712660490000,2,2,8,8,4
1712660520000,2,2,8,8,4
1712660550000,2,2,8,8,4
1712660580000,2,2,8,8,4
1712660610000,2,2,8,8,4
1712660640000,2,2,8,8,4
1712660670000,2,2,8,8,4
1712660700000,2,2,8,8,4
1712660730000,2,2,8,8,4
1712660760000,2,2,8,8,4
1712660790000,2,2,8,8,4
1712660820000,2,2,8,8,4
1712660850000,2,2,8,8,4
1712660880000,2,2,8,8,4
1712660910000,2,2,8,8,4
1712660940000,2,2,8,8,4
1712660970000,2,2,8,8,4
1712661000000,2,2,8,8,4
1712661030000,2,2,8,8,4
1712661060000,2,2,8,8,4
1712661090000,2,2,8,8,4
1712661120000,2,2,8,8,4
1712661150000,2,2,8,8,4
1712661180000,2,2,8,8,4
1712661210000,2,2,8,8,4
1712661240000,2,2,8,8,4
1712661270000,2,2,8,8,4
1712661300000,2,2,8,8,4
1712661330000,2,2,8,8,4
1712661360000,2,2,8,8,4
1712661390000,2,2,8,8,4
1712661420000,2,2,8,8,4
1712661450000,2,2,8,8,4
1712661480000,2,2,8,8,4
1712661510000,2,2,8,8,4
1712661540000,2,2,8,8,4
1712661570000,2,2,8,8,4
1712661600000,2,2,8,8,4
1712661630000,2,2,8,8,4
1712661660000,2,2,8,8,4
1712661690000,2,2,8,8,4
1712661720000,2,2,8,8,4
1712661750000,2,2,8,8,4
1712661780000,2,2,8,8,4
1712661810000,2,2,8,8,4
1712661840000,2,2,8,8,4
1712661870000,2,2,8,8,4
1712661900000,2,2,8,8,4
1712661930000,2,2,8,8,4
1712661960000,2,2,8,8,4
1712661990000,2,2,8,8,4
1712662020000,2,2,8,8,4
1712662050000,2,2,8,8,4
1712662080000,2,2,8,8,4
1712662110000,2,2,8,8,4
1712662140000,2,2,8,8,4
1712662170000,2,2,8,8,4
1712662200000,2,2,8,8,4
1712662230000,2,2,8,8,4
1712662260000,2,2,8,8,4
1712662290000,2,2,8,8,4
1712662320000,2,2,8,8,4
1712662350000,2,2,8,8,4
1712662380000,2,2,8,8,4
1712662410000,2,2,8,8,4
1712662440000,2,2,8,8,4
1712662470000,2,2,8,8,4
1712662500000,2,2,8,8,4
1712662530000,2,2,8,8,4
1712662560000,2,2,8,8,4
1712662590000,2,2,8,8,4
1712662620000,2,2,8,8,4
1712662650000,2,2,8,8,4
1712662680000,2,2,8,8,4
1712662710000,2,2,8,8,4
1712662740000,2,2,8,8,4
1712662770000,2,2,8,8,4
1712662800000,2,2,8,8,4
1712662830000,2,2,8,8,4
1712662860000,2,2,8,8,4
1712662890000,2,2,8,8,4
1712662920000,2,2,8,8,4
1712662950000,2,2,8,8,4
1712662980000,2,2,8,8,4
1712663010000,2,2,8,8,4
1712663040000,2,2,8,8,4
1712663070000,2,2,8,8,4
1712663100000,2,2,8,8,4
1712663130000,2,2,8,8,4
1712663160000,2,2,8,8,4
1712663190000,2,2,8,8,4
1712663220000,2,2,8,8,4
1712663250000,2,2,8,8,4
1712663280000,2,2,8,8,4
1712663310000,2,2,8,8,4
1712663340000,2,2,8,8,4
1712663370000,2,2,8,8,4
1712663400000,2,2,8,8,4
1712663430000,2,2,8,8,4
1712663460000,2,2,8,8,4
1712663490000,2,2,8,8,4
1712663520000,2,2,8,8,4
1712663550000,2,2,8,8,4
1712663580000,2,2,8,8,4
1712663610000,2,2,8,8,4
1712663640000,2,2,8,8,4
1712663670000,2,2,8,8,4
1712663700000,2,2,8,8,4
1712663730000,2,2,8,8,4
1712663760000,2,2,8,8,4
1712663790000,2,2,8,8,4
1712663820000,2,2,8,8,4
1712663850000,2,2,8,8,4
1712663880000,2,2,8,8,4
1712663910000,2,2,8,8,4
1712663940000,2,2,8,8,4
1712663970000,2,2,8,8,4
1712664000000,2,2,8,8,4
1712664030000,2,2,8,8,4
1712664060000,2,2,8,8,4
1712664090000,2,2,8,8,4
1712664120000,2,2,8,8,4
1712664150000,2,2,8,8,4
1712664180000,2,2,8,8,4
1712664210000,2,2,8,8,4
1712664240000,2,2,8,8,4
1712664270000,2,2,8,8,4
1712664300000,2,2,8,8,4
1712664330000,2,2,8,8,4
1712664360000,2,2,8,8,4
1712664390000,2,2,8,8,4
1712664420000,2,2,8,8,4
1712664450000,2,2,8,8,4
1712664480000,2,2,8,8,4
1712664510000,2,2,8,8,4
1712664540000,2,2,8,8,4
1712664570000,2,2,8,8,4
1712664600000,2,2,8,8,4
1712664630000,2,2,8,8,4
1712664660000,2,2,8,8,4
1712664690000,2,2,8,8,4
1712664720000,2,2,8,8,4
1712664750000,2,2,8,8,4
1712664780000,2,2,8,8,4
1712664810000,2,2,8,8,4
1712664840000,2,2,8,8,4
1712664870000,2,2,8,8,4
1712664900000,2,2,8,8,4
1712664930000,2,2,8,8,4
1712664960000,2,2,8,8,4
1712664990000,2,2,8,8,4
1712665020000,2,2,8,8,4
1712665050000,2,2,8,8,4
1712665080000,2,2,8,8,4
1712665110000,2,2,8,8,4
1712665140000,2,2,8,8,4
1712665170000,2,2,8,8,4
1712665200000,2,2,8,8,4
1712665230000,2,2,8,8,4
1712665260000,2,2,8,8,4
1712665290000,2,2,8,8,4
1712665320000,2,2,8,8,4
1712665350000,2,2,8,8,4
1712665380000,2,2,8,8,4
1712665410000,2,2,8,8,4
1712665440000,2,2,8,8,4
1712665470000,2,2,8,8,4
1712665500000,2,2,8,8,4
1712665530000,2,2,8,8,4
1712665560000,2,2,8,8,4
1712665590000,2,2,8,8,4
1712665620000,2,2,8,8,4
1712665650000,2,2,8,8,4
1712665680000,2,2,8,8,4
1712665710000,2,2,8,8,4
1712665740000,2,2,8,8,4
1712665770000,2,2,8,8,4
1712665800000,2,2,8,8,4
1712665830000,2,2,8,8,4
1712665860000,2,2,8,8,4
1712665890000,2,2,8,8,4
1712665920000,2,2,8,8,4
1712665950000,2,2,8,8,4
1712665980000,2,2,8,8,4
1712666010000,2,2,8,8,4
1712666040000,2,2,8,8,4
1712666070000,2,2,8,8,4
1712666100000,2,2,8,8,4
1712666130000,2,2,8,8,4
1712666160000,2,2,8,8,4
1712666190000,2,2,8,8,4
1712666220000,2,2,8,8,4
1712666250000,2,2,8,8,4
1712666280000,2,2,8,8,4
1712666310000,2,2,8,8,4
1712666340000,2,2,8,8,4
1712666370000,2,2,8,8,4
1712666400000,2,2,8,8,4
1712666430000,2,2,8,8,4
1712666460000,2,2,8,8,4
1712666490000,2,2,8,8,4
1712666520000,2,2,8,8,4
1712666550000,2,2,8,8,4
1712666580000,2,2,8,8,4
1712666610000,2,2,8,8,4
1712666640000,2,2,8,8,4
1712666670000,2,2,8,8,4
1712666700000,2,2,8,8,4
1712666730000,2,2,8,8,4
1712666760000,2,2,8,8,4
1712666790000,2,2,8,8,4
1712666820000,2,2,8,8,4
1712666850000,2,2,8,8,4
1712666880000,2,2,8,8,4
1712666910000,2,2,8,8,4
1712666940000,2,2,8,8,4
1712666970000,2,2,8,8,4
1712667000000,2,2,8,8,4
1712667030000,2,2,8,8,4
1712667060000,2,2,8,8,4
1712667090000,2,2,8,8,4
1712667120000,2,2,8,8,4
1712667150000,2,2,8,8,4
1712667180000,2,2,8,8,4
1712667210000,2,2,8,8,4
1712667240000,2,2,8,8,4
1712667270000,2,2,8,8,4
1712667300000,2,2,8,8,4
1712667330000,2,2,8,8,4
1712667360000,2,2,8,8,4
1712667390000,2,2,8,8,4
1712667420000,2,2,8,8,4
1712667450000,2,2,8,8,4
1712667480000,2,2,8,8,4
1712667510000,2,2,8,8,4
1712667540000,2,2,8,8,4
1712667570000,2,2,8,8,4
1712667600000,2,2,8,8,4
1712667630000,2,2,8,8,4
1712667660000,2,2,8,8,4
1712667690000,2,2,8,8,4
1712667720000,2,2,8,8,4
1712667750000,2,2,8,8,4
1712667780000,2,2,8,8,4
1712667810000,2,2,8,8,4
1712667840000,2,2,8,8,4
1712667870000,2,2,8,8,4
1712667900000,2,2,8,8,4
1712667930000,2,2,8,8,4
1712667960000,2,2,8,8,4
1712667990000,2,2,8,8,4
1712668020000,2,2,8,8,4
1712668050000,2,2,8,8,4
1712668080000,2,2,8,8,4
1712668110000,2,2,8,8,4
1712668140000,2,2,8,8,4
1712668170000,2,2,8,8,4
1712668200000,2,2,8,8,4
1712668230000,2,2,8,8,4
1712668260000,2,2,8,8,4
1712668290000,2,2,8,8,4
1712668320000,2,2,8,8,4
1712668350000,2,2,8,8,4
1712668380000,2,2,8,8,4
1712668410000,2,2,8,8,4
1712668440000,2,2,8,8,4
1712668470000,2,2,8,8,4
1712668500000,2,2,8,8,4
1712668530000,2,2,8,8,4
1712668560000,2,2,8,8,4
1712668590000,2,2,8,8,4
1712668620000,2,2,8,8,4
1712668650000,2,2,8,8,4
1712668680000,2,2,8,8,4
1712668710000,2,2,8,8,4
1712668740000,2,2,8,8,4
1712668770000,2,2,8,8,4
1712668800000,2,2,8,8,4
1712668830000,2,2,8,8,4
1712668860000,2,2,8,8,4
1712668890000,2,2,8,8,4
1712668920000,2,2,8,8,4
1712668950000,2,2,8,8,4
1712668980000,2,2,8,8,4
1712669010000,2,2,8,8,4
1712669040000,2,2,8,8,4
1712669070000,2,2,8,8,4
1712669100000,2,2,8,8,4
1712669130000,2,2,8,8,4
1712669160000,2,2,8,8,4
1712669190000,2,2,8,8,4
1712669220000,2,2,8,8,4
1712669250000,2,2,8,8,4
1712669280000,2,2,8,8,4
1712669310000,2,2,8,8,4
1712669340000,2,2,8,8,4
1712669370000,2,2,8,8,4
1712669400000,2,2,8,8,4
1712669430000,2,2,8,8,4
1712669460000,2,2,8,8,4
1712669490000,2,2,8,8,4
1712669520000,2,2,8,8,4
1712669550000,2,2,8,8,4
1712669580000,2,2,8,8,4
1712669610000,2,2,8,8,4
1712669640000,2,2,8,8,4
1712669670000,2,2,8,8,4
1712669700000,2,2,8,8,4
1712669730000,2,2,8,8,4
1712669760000,2,2,8,8,4
1712669790000,2,2,8,8,4
1712669820000,2,2,8,8,4
1712669850000,2,2,8,8,4
1712669880000,2,2,8,8,4
1712669910000,2,2,8,8,4
1712669940000,2,2,8,8,4
1712669970000,2,2,8,8,4
1712670000000,2,2,8,8,4
1712670030000,2,2,8,8,4
1712670060000,2,2,8,8,4
1712670090000,2,2,8,8,4
1712670120000,2,2,8,8,4
1712670150000,2,2,8,8,4
1712670180000,2,2,8,8,4
1712670210000,2,2,8,8,4
1712670240000,2,2,8,8,4
1712670270000,2,2,8,8,4
1712670300000,2,2,8,8,4
1712670330000,2,2,8,8,4
1712670360000,2,2,8,8,4
1712670390000,2,2,8,8,4
1712670420000,2,2,8,8,4
1712670450000,2,2,8,8,4
1712670480000,2,2,8,8,4
1712670510000,2,2,8,8,4
1712670540000,2,2,8,8,4
1712670570000,2,2,8,8,4
1712670600000,2,2,8,8,4
1712670630000,2,2,8,8,4
1712670660000,2,2,8,8,4
1712670690000,2,2,8,8,4
1712670720000,2,2,8,8,4
1712670750000,2,2,8,8,4
1712670780000,2,2,8,8,4
1712670810000,2,2,8,8,4
1712670840000,2,2,8,8,4
1712670870000,2,2,8,8,4
1712670900000,2,2,8,8,4
1712670930000,2,2,8,8,4
1712670960000,2,2,8,8,4
1712670990000,2,2,8,8,4
1712671020000,2,2,8,8,4
1712671050000,2,2,8,8,4
1712671080000,2,2,8,8,4
1712671110000,2,2,8,8,4
1712671140000,2,2,8,8,4
1712671170000,2,2,8,8,4
1712671200000,2,2,8,8,4
1712671230000,2,2,8,8,4
1712671260000,2,2,8,8,4
1712671290000,2,2,8,8,4
1712671320000,2,2,8,8,4
1712671350000,2,2,8,8,4
1712671380000,2,2,8,8,4
1712671410000,2,2,8,8,4
1712671440000,2,2,8,8,4
1712671470000,2,2,8,8,4
1712671500000,2,2,8,8,4
1712671530000,2,2,8,8,4
1712671560000,2,2,8,8,4
1712671590000,2,2,8,8,4
1712671620000,2,2,8,8,4
1712671650000,2,2,8,8,4
1712671680000,2,2,8,8,4
1712671710000,2,2,8,8,4
1712671740000,2,2,8,8,4
1712671770000,2,2,8,8,4
1712671800000,2,2,8,8,4
1712671830000,2,2,8,8,4
1712671860000,2,2,8,8,4
1712671890000,2,2,8,8,4
1712671920000,2,2,8,8,4
1712671950000,2,2,8,8,4
1712671980000,2,2,8,8,4
1712672010000,2,2,8,8,4
1712672040000,2,2,8,8,4
1712672070000,2,2,8,8,4
1712672100000,2,2,8,8,4
1712672130000,2,2,8,8,4
1712672160000,2,2,8,8,4
1712672190000,2,2,8,8,4
1712672220000,2,2,8,8,4
1712672250000,2,2,8,8,4
1712672280000,2,2,8,8,4
1712672310000,2,2,8,8,4
1712672340000,2,2,8,8,4
1712672370000,2,2,8,8,4
1712672400000,2,2,8,8,4
1712672430000,2,2,8,8,4
1712672460000,2,2,8,8,4
1712672490000,2,2,8,8,4
1712672520000,2,2,8,8,4
1712672550000,2,2,8,8,4
1712672580000,2,2,8,8,4
1712672610000,2,2,8,8,4
1712672640000,2,2,8,8,4
1712672670000,2,2,8,8,4
1712672700000,2,2,8,8,4
1712672730000,2,2,8,8,4
1712672760000,2,2,8,8,4
1712672790000,2,2,8,8,4
1712672820000,2,2,8,8,4
1712672850000,2,2,8,8,4
1712672880000,2,2,8,8,4
1712672910000,2,2,8,8,4
1712672940000,2,2,8,8,4
1712672970000,2,2,8,8,4
1712673000000,2,2,8,8,4
1712673030000,2,2,8,8,4
1712673060000,2,2,8,8,4
1712673090000,2,2,8,8,4
1712673120000,2,2,8,8,4
1712673150000,2,2,8,8,4
1712673180000,2,2,8,8,4
1712673210000,2,2,8,8,4
1712673240000,2,2,8,8,4
1712673270000,2,2,8,8,4
1712673300000,2,2,8,8,4
1712673330000,2,2,8,8,4
1712673360000,2,2,8,8,4
1712673390000,2,2,8,8,4
1712673420000,2,2,8,8,4
1712673450000,2,2,8,8,4
1712673480000,2,2,8,8,4
1712673510000,2,2,8,8,4
1712673540000,2,2,8,8,4
1712673570000,2,2,8,8,4
1712673600000,2,2,8,8,4
1712673630000,2,2,8,8,4
